Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media
2019-12-30 23:58:40+00:00,1211798788731392000,"@CBCNorth ""the atmosphere as a free garbage dump for carbon""

Get help and see a shrink!

#ClimateScience #FakeScience #EcoElitism #CO2 #CO2Scam #CarbonDioxideTaxScam #CO2IsLife #CarbonCycle #CO2IsPlantFood #CO2GreensEarth #uspoli #canpoli #cdnpoli #eupoli #ukpoli #germanpolitics #auspoli",mikofox,False,113,Last Frontier - North of 61°,0,0,1,
2019-12-30 22:54:25+00:00,1211782623682580482,@tan123 Nah. Keep trying the #climatescience until you get it right.,gginmont,False,316,Montreal QC Canada,0,0,0,
2019-12-30 20:33:55+00:00,1211747262335815681,@ProfTerryHughes is my #climatescience hero for 2019 - who’s yours? #ClimateEmergency #NSWfires #vicfires,annabellelukin,False,1668,"Sydney, Australia",0,0,0,
2019-12-30 18:52:30+00:00,1211721742546157568,"A dangerously dysfunctional state of decay. #Secrecy &amp; #dishonesty on display at the Lib's Xmas Party &amp; #ScottyFromMarketing's #noshow.
What a #DisgustingMob
#NeverVoteLiberal ClimateScience #auspol
 https://t.co/y9XAHiTt6a via @AusIndiMedia",Pilot_McBride,False,812,"NSW, Australia",0,0,2,
2019-12-30 17:11:53+00:00,1211696419779858434,@latimeralder @Plinkyplonk2 Maybe when the waves are lapping up to YOUR neck and the fires are consuming YOUR home  you might believe its real Latimer !? #ClimateScience #ClimateCrisis #ClimateEmergency #ExtinctionRebellion,jasonprf,False,1600,"Wendover, UK",1,0,1,
2019-12-30 15:38:43+00:00,1211672974060916736,"@OranaRose @GeraldKutney @WBrettWilson Welcome to the club of climate scientists, non-politicians!

I addressed my question to @WBrettWilson. He is a politician, isn’t he? In as far as I follow Canadian politicians, he seems to me willing to admit to that, but, other than us, not to admit to not knowing climatescience",gjcats,False,1453,Sol,0,0,0,
2019-12-30 13:39:42+00:00,1211643022166892545,"""Greek myth tells us; the Sybil at Cumae, the Oracle at Delphi, they foretell the future, but they do so by peering into the underworld. ..now we’re doing it scientifically. We’re ice coring down to, possibly, up to a million yrs ago now.."" #climatescience https://t.co/UTfSnlClcO",Iddybud,False,6404,Upstate New York,0,1,2,
2019-12-30 13:05:01+00:00,1211634293606428674,"@joe_atikian @lyrichues Can you say 'settled science'? #ClimateScience

https://t.co/9qWhb7R1AD",TSowellFan,False,97,,0,0,0,
2019-12-30 06:42:15+00:00,1211537967291830272,"Yes, experts can always be 🍒 cherry picked #ClimateScience  #pilltesting  #bushfires  #Fireworks you name it!",ranterulze,False,1819,"Victoria, Australia",0,0,0,
2019-12-30 04:12:23+00:00,1211500252286660608,"Lies, Damned Lies, And #ClimateScience https://t.co/GwqaQqextK via @YouTube",BenstksC,False,3327,"New Jersey, USA",0,0,0,
